event_pk,line_out_depth,date_chl,collected_chl,hakai_id_chl,work_area_chl,site_id,lat_chl,long_chl,sampling_bout_chl,pressure_transducer_depth_chl,chl_phaeo_quality_level,chla_final_Bulk GF/F,chla_final_GF/F,date_nuts,collected_nuts,hakai_id_nuts,work_area_nuts,lat_nuts,long_nuts,sampling_bout_nuts,pressure_transducer_depth_nuts,nh4_,no2_no3_um,no2_no3_ugl,no2_no3_units,tp,tdp,tn,tdn,srp,po4,sio2,po4pfilt,no3nfilt,po4punfl,no3nunfl,nh4nunfl,quality_level,date,collected_poms,hakai_id,work_area,lat,long,sampling_bout,pressure_transducer_depth,acidified,acidification_method,volume,part,screen_size,preserved,analyzed,filter_portion,pre_weight_mg,post_weight_mg,filter_size_mm,filter_type,total_beam_n,ug_n,per_n,delta_air,corr_delta15n,total_beam_c,ug_c,per_c,delta_pdb,corr_delta13c,c_n,analyzing_lab,c_flag,n_flag,c_n_flag,row_flag,quality_level_poms,year,month,day,min_bottle_collection_t,max_bottle_collection_t,time_diff_mins,discrete_sample_timediff_flag,median_discrete_collected
358770,40,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-11-16,2017-11-16T18:01:19Z,QNUT3631,QUADRA,50.0307000000001,-125.0992,3,48.1820829,NA,23.2832958780578,NA,uM,NA,NA,NA,NA,NA,2.166,50.3654165185075,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-16T18:01:19Z,2017-11-16T18:01:19Z,0,,2017-11-16T18:01:19Z
358770,50,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-11-16,2017-11-16T18:01:19Z,QNUT3632,QUADRA,50.0307000000001,-125.0992,3,37.9451536,NA,24.2633976878833,NA,uM,NA,NA,NA,NA,NA,2.243,52.4623721009822,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-16T18:01:19Z,2017-11-16T18:01:19Z,0,,2017-11-16T18:01:19Z
358770,75,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-11-16,2017-11-16T18:01:19Z,QNUT3633,QUADRA,50.0307000000001,-125.0992,3,72.4470598,NA,26.1347675690234,NA,uM,NA,NA,NA,NA,NA,2.409,57.1702960232857,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-16T18:01:19Z,2017-11-16T18:01:19Z,0,,2017-11-16T18:01:19Z
358769,150,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-11-16,2017-11-16T17:24:46Z,QNUT3635,QUADRA,50.0307000000001,-125.0992,2,145.9054143,NA,28.5474782692098,NA,uM,NA,NA,NA,NA,NA,2.63,63.3963506021578,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-16T17:24:46Z,2017-11-16T17:24:46Z,0,,2017-11-16T17:24:46Z
358769,200,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-11-16,2017-11-16T17:24:46Z,QNUT3636,QUADRA,50.0307000000001,-125.0992,2,195.0372944,NA,27.8275311843174,NA,uM,NA,NA,NA,NA,NA,2.552,59.2325086985863,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-16T17:24:46Z,2017-11-16T17:24:46Z,0,,2017-11-16T17:24:46Z
358977,40,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-11-20,2017-11-20T17:52:57Z,QNUT3653,QUADRA,50.0307000000001,-125.0992,3,NA,NA,24.4208293829776,NA,uM,NA,NA,NA,NA,NA,2.17890515676451,45.7452220585953,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-20T17:52:57Z,2017-11-20T17:52:57Z,0,,2017-11-20T17:52:57Z
358977,50,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-11-20,2017-11-20T17:52:57Z,QNUT3654,QUADRA,50.0307000000001,-125.0992,3,NA,NA,24.4500416640496,NA,uM,NA,NA,NA,NA,NA,2.1893996585762,46.4554478412342,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-20T17:52:57Z,2017-11-20T17:52:57Z,0,,2017-11-20T17:52:57Z
358977,75,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-11-20,2017-11-20T17:52:57Z,QNUT3655,QUADRA,50.0307000000001,-125.0992,3,NA,NA,25.39211768837,NA,uM,NA,NA,NA,NA,NA,2.28505765345701,49.8608215026465,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-20T17:52:57Z,2017-11-20T17:52:57Z,0,,2017-11-20T17:52:57Z
358976,150,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-11-20,2017-11-20T17:27:30Z,QNUT3657,QUADRA,50.0307000000001,-125.0992,2,NA,NA,29.5847220076586,NA,uM,NA,NA,NA,NA,NA,2.70974041109637,57.9303542541056,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-20T17:27:30Z,2017-11-20T17:27:30Z,0,,2017-11-20T17:27:30Z
358976,200,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-11-20,2017-11-20T17:27:30Z,QNUT3658,QUADRA,50.0307000000001,-125.0992,2,NA,NA,28.9378184899525,NA,uM,NA,NA,NA,NA,NA,2.61595091527577,53.6775399090739,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-20T17:27:30Z,2017-11-20T17:27:30Z,0,,2017-11-20T17:27:30Z
359062,40,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-11-27,2017-11-27T18:00:40Z,QNUT3667,QUADRA,50.0307000000001,-125.0992,3,38.3501916,NA,24.5788098830989,NA,uM,NA,NA,NA,NA,NA,2.17043949224303,47.4403338768608,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-27T18:00:40Z,2017-11-27T18:00:40Z,0,,2017-11-27T18:00:40Z
359062,50,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-11-27,2017-11-27T18:00:40Z,QNUT3668,QUADRA,50.0307000000001,-125.0992,3,48.4655702,NA,25.0525537340137,NA,uM,NA,NA,NA,NA,NA,2.22027708080688,47.4770886326468,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-27T18:00:40Z,2017-11-27T18:00:40Z,0,,2017-11-27T18:00:40Z
359062,75,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-11-27,2017-11-27T18:00:40Z,QNUT3669,QUADRA,50.0307000000001,-125.0992,3,73.3039487,NA,28.7611860661931,NA,uM,NA,NA,NA,NA,NA,2.57875490086644,57.8854802134829,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-27T18:00:40Z,2017-11-27T18:00:40Z,0,,2017-11-27T18:00:40Z
359061,150,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-11-27,2017-11-27T17:26:09Z,QNUT3671,QUADRA,50.0307000000001,-125.0992,2,146.4000835,NA,29.4660958637995,NA,uM,NA,NA,NA,NA,NA,2.62768856172932,55.8868457759799,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-27T17:26:09Z,2017-11-27T17:26:09Z,0,,2017-11-27T17:26:09Z
359061,200,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-11-27,2017-11-27T17:26:09Z,QNUT3672,QUADRA,50.0307000000001,-125.0992,2,195.7832672,NA,28.9130566236743,NA,uM,NA,NA,NA,NA,NA,2.54751291960977,53.3803627965862,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-27T17:26:09Z,2017-11-27T17:26:09Z,0,,2017-11-27T17:26:09Z
360882,40,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-12-06,2017-12-06T18:26:20Z,QNUT3682,QUADRA,50.0307000000001,-125.0992,3,NA,NA,27.1381973688168,NA,uM,NA,NA,NA,NA,NA,2.39200063602122,48.2594764282701,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-12-06T18:26:20Z,2017-12-06T18:26:20Z,0,,2017-12-06T18:26:20Z
360882,50,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-12-06,2017-12-06T18:26:20Z,QNUT3683,QUADRA,50.0307000000001,-125.0992,3,NA,NA,28.1614583906085,NA,uM,NA,NA,NA,NA,NA,2.51457891108531,54.0737867257703,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-12-06T18:26:20Z,2017-12-06T18:26:20Z,0,,2017-12-06T18:26:20Z
360882,75,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-12-06,2017-12-06T18:26:20Z,QNUT3684,QUADRA,50.0307000000001,-125.0992,3,NA,NA,28.9869234642002,NA,uM,NA,NA,NA,NA,NA,2.60728873381645,55.119554534299,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-12-06T18:26:20Z,2017-12-06T18:26:20Z,0,,2017-12-06T18:26:20Z
360882,100,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-12-06,2017-12-06T18:26:20Z,QNUT3685,QUADRA,50.0307000000001,-125.0992,3,NA,NA,29.0364572018346,NA,uM,NA,NA,NA,NA,NA,2.59144727942425,52.0221069204791,NA,NA,NA,NA,NA,Raw,2017-12-06,2017-12-06T18:26:20Z,QX5494,QUADRA,50.0307000000001,-125.0992,3,NA,FALSE,None,2000,NA,NA,2017-12-06T20:06:35Z,NA,1,NA,NA,NA,NA,NA,14.1876078614745,NA,NA,9.95148293333744,NA,138.852797743088,NA,NA,-25.4865327271775,NA,UCDAVISSIF,NA,Precision decreases for samples containing less than 20ugN,NA,Results,Raw,2017,12,340,2017-12-06T18:26:20Z,2017-12-06T18:26:20Z,0,,2017-12-06T18:26:20Z
360882,100,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-12-06,2017-12-06T18:26:20Z,QNUT3685,QUADRA,50.0307000000001,-125.0992,3,NA,NA,29.0364572018346,NA,uM,NA,NA,NA,NA,NA,2.59144727942425,52.0221069204791,NA,NA,NA,NA,NA,Raw,2017-12-06,2017-12-06T18:26:20Z,QX5495,QUADRA,50.0307000000001,-125.0992,3,NA,TRUE,Immersion,2000,NA,NA,2017-12-06T20:06:35Z,NA,1,NA,NA,NA,NA,NA,12.9790902618188,NA,NA,11.6958322427655,NA,108.428305464587,NA,NA,-25.7815081026048,NA,UCDAVISSIF,NA,Precision decreases for samples containing less than 20ugN,NA,Results,Raw,2017,12,340,2017-12-06T18:26:20Z,2017-12-06T18:26:20Z,0,,2017-12-06T18:26:20Z
360881,150,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-12-06,2017-12-06T17:50:55Z,QNUT3674,QUADRA,50.0307000000001,-125.0992,2,NA,NA,29.0441490602586,NA,uM,NA,NA,NA,NA,NA,2.55668106392835,52.599755754195,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-12-06T17:50:55Z,2017-12-06T17:50:55Z,0,,2017-12-06T17:50:55Z
360881,200,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-12-06,2017-12-06T17:50:55Z,QNUT3675,QUADRA,50.0307000000001,-125.0992,2,NA,NA,28.5493248636971,NA,uM,NA,NA,NA,NA,NA,2.52921370321991,51.4544804555075,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-12-06T17:50:55Z,2017-12-06T17:50:55Z,0,,2017-12-06T17:50:55Z
362895,40,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-12-11,2017-12-11T19:54:56Z,QNUT3696,QUADRA,50.0307000000001,-125.0992,3,38.8866917,NA,28.5341446941511,NA,uM,NA,NA,NA,NA,NA,2.56430909612616,55.0425105682347,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-12-11T19:54:56Z,2017-12-11T19:54:56Z,0,,2017-12-11T19:54:56Z
362895,50,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-12-11,2017-12-11T19:54:56Z,QNUT3697,QUADRA,50.0307000000001,-125.0992,3,48.1308416,NA,28.8309065917546,NA,uM,NA,NA,NA,NA,NA,2.59262412881814,56.9371067105592,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-12-11T19:54:56Z,2017-12-11T19:54:56Z,0,,2017-12-11T19:54:56Z
362895,75,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-12-11,2017-12-11T19:54:56Z,QNUT3698,QUADRA,50.0307000000001,-125.0992,3,72.3270117,NA,29.1175139064965,NA,uM,NA,NA,NA,NA,NA,2.62261807091575,51.7646518614134,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-12-11T19:54:56Z,2017-12-11T19:54:56Z,0,,2017-12-11T19:54:56Z
362895,100,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-12-11,2017-12-11T19:54:56Z,QNUT3699,QUADRA,50.0307000000001,-125.0992,3,98.6032473,NA,29.5346952410699,NA,uM,NA,NA,NA,NA,NA,2.62928431419926,53.2548144736432,NA,NA,NA,NA,NA,Raw,2017-12-11,2017-12-11T19:54:56Z,QX5522,QUADRA,50.0307000000001,-125.0992,3,98.6032473,FALSE,None,2000,NA,NA,2017-12-11T21:48:22Z,NA,1,NA,NA,NA,NA,NA,7.93427634537655,NA,NA,12.139778684875,NA,173.450696245104,NA,NA,-26.3697247179177,NA,UCDAVISSIF,NA,Contained too little nitrogen,NA,Results,Raw,2017,12,345,2017-12-11T19:54:56Z,2017-12-11T19:54:56Z,0,,2017-12-11T19:54:56Z
362895,100,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-12-11,2017-12-11T19:54:56Z,QNUT3699,QUADRA,50.0307000000001,-125.0992,3,98.6032473,NA,29.5346952410699,NA,uM,NA,NA,NA,NA,NA,2.62928431419926,53.2548144736432,NA,NA,NA,NA,NA,Raw,2017-12-11,2017-12-11T19:54:56Z,QX5523,QUADRA,50.0307000000001,-125.0992,3,98.6032473,TRUE,Immersion,2000,NA,NA,2017-12-11T21:48:22Z,NA,1,NA,NA,NA,NA,NA,11.3141451185233,NA,NA,16.7338481818812,NA,78.6122856330956,NA,NA,-25.0769546176775,NA,UCDAVISSIF,Precision decreases for samples containing less than 100ugC,Precision decreases for samples containing less than 20ugN,NA,Results,Raw,2017,12,345,2017-12-11T19:54:56Z,2017-12-11T19:54:56Z,0,,2017-12-11T19:54:56Z
362894,150,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-12-11,2017-12-11T19:14:21Z,QNUT3688,QUADRA,50.0307000000001,-125.0992,2,150.6154535,NA,28.7595806428912,NA,uM,NA,NA,NA,NA,NA,2.5081074399373,50.0300528360692,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-12-11T19:14:21Z,2017-12-11T19:14:21Z,0,,2017-12-11T19:14:21Z
362894,200,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2017-12-11,2017-12-11T19:14:21Z,QNUT3689,QUADRA,50.0307000000001,-125.0992,2,199.2748817,NA,28.7052347116224,NA,uM,NA,NA,NA,NA,NA,2.52172702788825,52.2988990558504,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-12-11T19:14:21Z,2017-12-11T19:14:21Z,0,,2017-12-11T19:14:21Z
363209,40,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2018-01-03,2018-01-03T19:07:22Z,QNUT3719,QUADRA,50.0307000000001,-125.0992,3,NA,NA,29.075,NA,uM,NA,NA,NA,NA,NA,2.508,54.699,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-03T19:07:22Z,2018-01-03T19:07:22Z,0,,2018-01-03T19:07:22Z
363209,50,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2018-01-03,2018-01-03T19:07:22Z,QNUT3720,QUADRA,50.0307000000001,-125.0992,3,NA,NA,29.574,NA,uM,NA,NA,NA,NA,NA,2.603,55.943,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-03T19:07:22Z,2018-01-03T19:07:22Z,0,,2018-01-03T19:07:22Z
363209,75,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2018-01-03,2018-01-03T19:07:22Z,QNUT3721,QUADRA,50.0307000000001,-125.0992,3,NA,NA,29.974,NA,uM,NA,NA,NA,NA,NA,2.618,54.6,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-03T19:07:22Z,2018-01-03T19:07:22Z,0,,2018-01-03T19:07:22Z
363208,150,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2018-01-03,2018-01-03T18:42:49Z,QNUT3723,QUADRA,50.0307000000001,-125.0992,2,NA,NA,30.396,NA,uM,NA,NA,NA,NA,NA,2.615,53.926,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-03T18:42:49Z,2018-01-03T18:42:49Z,0,,2018-01-03T18:42:49Z
363208,200,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2018-01-03,2018-01-03T18:42:49Z,QNUT3724,QUADRA,50.0307000000001,-125.0992,2,NA,NA,30.065,NA,uM,NA,NA,NA,NA,NA,2.585,54.004,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-03T18:42:49Z,2018-01-03T18:42:49Z,0,,2018-01-03T18:42:49Z
364785,10,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2018-01-09,2018-01-09T19:26:32Z,QNUT3731,QUADRA,50.0307000000001,-125.0992,3,8.5095604,NA,27.946,NA,uM,NA,NA,NA,NA,NA,2.395,50.542,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-09T19:26:32Z,2018-01-09T19:26:32Z,0,,2018-01-09T19:26:32Z
364785,30,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2018-01-09,2018-01-09T19:26:32Z,QNUT3733,QUADRA,50.0307000000001,-125.0992,3,NA,NA,28.667,NA,uM,NA,NA,NA,NA,NA,2.462,53.537,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-09T19:26:32Z,2018-01-09T19:26:32Z,0,,2018-01-09T19:26:32Z
364785,40,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2018-01-09,2018-01-09T19:26:32Z,QNUT3734,QUADRA,50.0307000000001,-125.0992,3,40.3197816,NA,28.829,NA,uM,NA,NA,NA,NA,NA,2.471,56.772,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-09T19:26:32Z,2018-01-09T19:26:32Z,0,,2018-01-09T19:26:32Z
364785,50,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2018-01-09,2018-01-09T19:26:32Z,QNUT3735,QUADRA,50.0307000000001,-125.0992,3,53.6769725,NA,27.709,NA,uM,NA,NA,NA,NA,NA,2.384,52.833,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-09T19:26:32Z,2018-01-09T19:26:32Z,0,,2018-01-09T19:26:32Z
364787,75,NA,NA,NA,NA,QU39,NA,NA,NA,NA,NA,NA,NA,2018-01-09,2018-01-09T20:14:22Z,QNUT3736,QUADRA,50.0307000000001,-125.0992,4,NA,NA,30.383,NA,uM,NA,NA,NA,NA,NA,2.616,56.071,NA,NA,NA,NA,NA,Raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-09T20:14:22Z,2018-01-09T20:14:22Z,0,,2018-01-09T20:14:22Z
